site,keyword,title,url,snippet,date,image,section
theage,,"Lleyton Hewitt pushed a 60-year-old volunteer and got away with it, as he always does",https://www.theage.com.au/sport/tennis/lleyton-hewitt-pushed-a-60-year-old-volunteer-and-got-away-with-it-as-he-always-does-20250911-p5mubd.html,The Davis Cup captain was handed a delayed ban after a tribunal said it did not want to be “unduly punitive”. He should not be courtside when Australia play Belgium this weekend.,,https://static.ffx.io/images/$zoom_0.4353737596471886%2C$multiply_0.1693%2C$ratio_1%2C$width_378%2C$x_394%2C$y_87/t_crop_custom/q_86%2Cf_auto/09f6aa71c5fab2d7ec54e554f8999f3d467f76ce,Neil Breen
theage,,Former AFL umpire appears in court after Brownlow betting probe,https://www.theage.com.au/sport/afl/emotions-are-high-essendon-ceo-won-t-guarantee-captaincy-for-merrett-howe-expects-to-play-in-preliminary-final-20250911-p5mu6p.html,,,,AFL
theage,,AFLW round 5: Teams and expert tips; Why Schleicher wants to look after rookies,https://www.theage.com.au/sport/afl/aflw-round-5-follow-scores-results-odds-squads-collingwood-face-sydney-at-victoria-park-20250911-p5muc1.html,,,,AFL
theage,,The cane fields (briefly) considered for Brisbane 2032’s main stadium,https://www.theage.com.au/national/queensland/the-cane-fields-briefly-considered-for-brisbane-2032-s-main-stadium-20250424-p5ltx1.html,,,,Queensland
theage,,"AFL semi-finals teams and tips: Rachele returns for Crows, McInerney included at Lions",https://www.theage.com.au/sport/afl/afl-2025-semi-finals-teams-and-expert-tips-20250911-p5muaf.html,,,,AFL
theage,,"‘Winning … is what I’ve done’: Backed by long-time allies, Ange makes bold arrival at Forest",https://www.theage.com.au/sport/soccer/winning-is-what-i-ve-done-backed-by-long-time-allies-ange-makes-bold-arrival-at-forest-20250911-p5mu78.html,,,,Soccer
theage,,Scoop in September LIVE: How Ginnivan turned the tables on the media,https://www.theage.com.au/sport/afl/are-we-being-trolled-this-snub-was-the-talk-of-the-afl-all-australian-dinner-20250828-p5mqrk.html,,,,AFL
theage,,Inside the bitter feud that defined the Lions-Suns rivalry,https://www.theage.com.au/sport/afl/inside-the-bitter-feud-that-defined-the-lions-suns-rivalry-20250909-p5mtkn.html,,,,AFL
theage,,Andrew Vine is the jockey that racing forgot. He died before his day in court,https://www.theage.com.au/sport/racing/andrew-vine-is-the-jockey-that-racing-forgot-he-died-before-his-day-in-court-20250909-p5mtm1.html,,,,Racing
theage,,Ex-AFL umpire faces court over alleged Brownlow betting scam,https://www.theage.com.au/national/ex-afl-umpire-faces-court-over-alleged-brownlow-betting-scam-20250911-p5mudp.html,,,https://static.ffx.io/images/$width_584%2C$height_329/t_crop_fill/q_86%2Cf_auto/f3b71378c574c357894ca8c7464c6f2df2dd8b80,National
